ID,Education,Marital_Status,Income,Dt_Customer,Wine,Fruit,Meat,Fish,Sweet,Gold,Discount_Purchase,Web_Purchase,Catalog_Purchase,Store_Purchase,Web_Visit,Campaign3,Campaign4,Campaign5,Campaign1,Campaign2,Complain,Latest_Campaign,Day_Join,Month_Join,Year_Join,Income Category,Generation,Family_Size,T_AmountSpent,T_Purchase,T_AcceptedCampaign
5114,Postgraduate,Married,74806.0,2012-12-19,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,19,12,2012,Middle,Gen X,3,965,14,0
4990,Undergraduate,Married,59111.0,2013-05-02,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,2,5,2013,Middle,Baby Boomer,2,869,20,0
4329,Postgraduate,Married,18988.0,2014-05-23,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,23,5,2014,Low,Millennial,3,16,4,0
10936,Undergraduate,Married,72190.0,2013-02-13,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,13,2,2013,Middle,Gen X,2,1947,15,0
4692,Undergraduate,Married,7500.0,2012-08-01,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,1,8,2012,Low,Gen X,3,71,7,2
7212,Undergraduate,Married,44794.0,2014-06-08,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,8,6,2014,Middle,Gen X,3,65,5,0
6086,Undergraduate,Married,80395.0,2013-11-23,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,23,11,2013,High,Baby Boomer,2,1380,23,1
437,Postgraduate,Unmarried,75012.0,2014-01-25,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,25,1,2014,Middle,Gen X,1,1027,22,0
11171,Postgraduate,Married,56962.0,2013-10-11,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,11,10,2013,Middle,Gen X,5,411,14,0
11101,Undergraduate,Married,89891.0,2013-04-15,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,15,4,2013,High,Millennial,2,836,25,1
5329,Postgraduate,Unmarried,35946.0,2013-09-27,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,27,9,2013,Low,Baby Boomer,3,11,3,0
610,Postgraduate,Married,53593.0,2012-08-07,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,7,8,2012,Middle,Baby Boomer,4,480,15,0
9384,Undergraduate,Married,66373.0,2013-06-12,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,12,6,2013,Middle,Gen X,4,606,16,0
5956,Postgraduate,Unmarried,45072.0,2013-10-16,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,16,10,2013,Middle,Baby Boomer,4,284,11,0
10430,Undergraduate,Unmarried,89694.0,2013-10-09,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,9,10,2013,High,Gen X,3,1472,11,3
7875,Undergraduate,Married,72025.0,2014-04-29,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,29,4,2014,Middle,Baby Boomer,2,1677,25,4
7072,Undergraduate,Married,67432.0,2013-03-29,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,29,3,2013,Middle,Gen X,3,1335,17,0
6255,Postgraduate,Married,70545.0,2014-06-03,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,3,6,2014,Middle,Baby Boomer,3,334,12,0
6516,Basic,Married,17487.0,2013-03-18,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,18,3,2013,Low,Millennial,3,18,3,0
5564,Undergraduate,Married,62882.0,2012-08-09,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,9,8,2012,Middle,Gen X,3,1338,18,0
5682,Postgraduate,Unmarried,64108.0,2013-03-23,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,23,3,2013,Middle,Baby Boomer,2,1099,26,0
7458,Postgraduate,Married,34941.0,2013-03-06,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,6,3,2013,Low,Baby Boomer,4,97,6,0
5237,Postgraduate,Unmarried,48767.0,2014-01-01,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,1,1,2014,Middle,Baby Boomer,4,63,6,0
7761,Postgraduate,Married,38702.0,2013-08-01,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,1,8,2013,Low,Gen X,3,109,7,0
5278,Undergraduate,Married,82224.0,2014-01-25,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,25,1,2014,High,Baby Boomer,2,902,20,1
3560,Undergraduate,Married,83844.0,2013-05-12,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,12,5,2013,High,Baby Boomer,2,1574,19,1
7235,Postgraduate,Married,17003.0,2013-12-09,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,9,12,2013,Low,Gen X,3,38,6,0
10548,Undergraduate,Unmarried,71163.0,2014-03-09,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,9,3,2014,Middle,Millennial,1,960,23,0
2281,Undergraduate,Unmarried,33697.0,2013-09-15,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,15,9,2013,Low,Gen X,2,28,3,1
4073,Postgraduate,Married,63564.0,2014-01-29,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,29,1,2014,Middle,Baby Boomer,2,1215,27,2
6974,Postgraduate,Married,83443.0,2013-12-31,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,31,12,2013,High,Gen X,2,1497,21,0
7938,Postgraduate,Married,51518.0,2013-10-03,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,3,10,2013,Middle,Baby Boomer,3,449,15,0
7094,Undergraduate,Unmarried,58330.0,2013-12-25,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,25,12,2013,Middle,Gen X,2,1064,23,0
3667,Undergraduate,Married,80952.0,2013-02-28,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,28,2,2013,High,Gen X,2,1757,24,4
7723,Undergraduate,Married,75507.0,2014-05-02,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,2,5,2014,Middle,Gen X,2,1440,20,0
3870,Postgraduate,Married,63855.0,2013-02-09,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,9,2,2013,Middle,Gen X,2,1006,23,0
4012,Postgraduate,Married,62220.0,2012-08-11,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,11,8,2012,Middle,Gen X,3,1226,18,1
5909,Undergraduate,Married,58512.0,2013-09-19,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,19,9,2013,Middle,Baby Boomer,3,1171,15,0
10470,Postgraduate,Married,40662.0,2013-03-15,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,15,3,2013,Middle,Gen X,3,92,6,0
6488,Postgraduate,Married,38829.0,2014-04-06,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,6,4,2014,Low,Baby Boomer,3,99,7,0
10270,Postgraduate,Married,35523.0,2013-10-03,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,3,10,2013,Low,Millennial,3,66,6,0
6887,Undergraduate,Unmarried,79146.0,2014-04-24,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,24,4,2014,Middle,Gen X,3,564,17,0
6406,Postgraduate,Married,78285.0,2013-10-28,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,28,10,2013,Middle,Millennial,2,1427,20,0
7573,Postgraduate,Unmarried,31626.0,2013-05-10,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,10,5,2013,Low,Gen X,2,86,5,2
4508,Undergraduate,Unmarried,75127.0,2014-05-22,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,22,5,2014,Middle,Baby Boomer,1,833,18,0
221,Undergraduate,Married,48726.0,2013-04-27,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,27,4,2013,Middle,Baby Boomer,3,242,9,0
5331,Undergraduate,Married,74985.0,2012-09-11,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,11,9,2012,Middle,Gen X,2,1869,16,0
1911,Undergraduate,Married,67430.0,2012-09-05,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,5,9,2012,Middle,Millennial,2,1364,28,0
20,Postgraduate,Married,46891.0,2013-09-01,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,1,9,2013,Middle,Gen X,3,183,7,0
8786,Postgraduate,Married,62058.0,2013-05-26,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,26,5,2013,Middle,Baby Boomer,3,450,14,0
10582,Undergraduate,Married,72063.0,2013-07-03,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,3,7,2013,Middle,Gen X,3,758,19,0
1915,Postgraduate,Married,78939.0,2013-12-12,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,12,12,2013,Middle,Baby Boomer,2,1507,19,0
8897,Undergraduate,Unmarried,42720.0,2013-04-24,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,24,4,2013,Middle,Gen X,3,654,17,1
2371,Undergraduate,Married,33622.0,2013-04-13,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,13,4,2013,Low,Gen X,4,81,6,0
4303,Postgraduate,Married,6835.0,2012-12-08,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,8,12,2012,Low,Baby Boomer,3,137,1,0
6825,Undergraduate,Married,41452.0,2013-03-06,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,6,3,2013,Middle,Baby Boomer,4,16,3,0
1072,Postgraduate,Unmarried,40760.0,2013-08-30,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,30,8,2013,Middle,Gen X,2,93,6,0
4964,Postgraduate,Married,74250.0,2014-01-26,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,26,1,2014,Middle,Baby Boomer,2,1158,17,0
2461,Postgraduate,Unmarried,51124.0,2013-12-18,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,18,12,2013,Middle,Baby Boomer,3,43,4,0
10736,Undergraduate,Unmarried,72258.0,2013-09-12,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,12,9,2013,Middle,Gen X,2,1525,20,0
3194,Postgraduate,Unmarried,71466.0,2014-04-05,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,5,4,2014,Middle,Gen X,1,1230,18,0
10839,Undergraduate,Married,36283.0,2014-04-14,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,14,4,2014,Low,Gen X,4,29,4,0
49,Undergraduate,Unmarried,20587.0,2014-05-11,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,11,5,2014,Low,Gen X,2,25,4,0
4290,Undergraduate,Married,30467.0,2014-03-19,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,19,3,2014,Low,Gen X,3,24,3,0
10219,Undergraduate,Married,31590.0,2013-06-18,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,18,6,2013,Low,Gen X,3,38,4,0
4211,Basic,Married,20425.0,2012-10-29,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,29,10,2012,Low,Millennial,3,57,5,0
1135,Postgraduate,Married,17144.0,2014-02-15,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,15,2,2014,Low,Baby Boomer,4,47,7,0
6299,Postgraduate,Unmarried,42564.0,2013-01-02,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,2,1,2013,Middle,Gen X,2,813,18,2
10846,Postgraduate,Married,43783.0,2014-05-29,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,29,5,2014,Middle,Gen X,3,629,16,1
347,Undergraduate,Unmarried,40780.0,2012-09-08,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,8,9,2012,Middle,Gen X,2,377,13,0
6543,Postgraduate,Married,62847.0,2013-01-15,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,15,1,2013,Middle,Pre Baby Boomer,2,1612,13,0
10446,Postgraduate,Married,82017.0,2012-11-07,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,7,11,2012,High,Baby Boomer,2,729,16,4
3479,Undergraduate,Unmarried,16813.0,2013-07-19,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,19,7,2013,Low,Baby Boomer,1,50,5,1
11075,Undergraduate,Married,51267.0,2013-10-29,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,29,10,2013,Middle,Gen X,4,270,11,0
4442,Undergraduate,Unmarried,46524.0,2013-04-05,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,5,4,2013,Middle,Baby Boomer,2,177,7,0
199,Postgraduate,Unmarried,45183.0,2013-01-20,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,20,1,2013,Middle,Baby Boomer,1,315,12,1
6722,Postgraduate,Married,70421.0,2014-06-28,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,28,6,2014,Middle,Baby Boomer,3,767,20,0
796,Postgraduate,Unmarried,60161.0,2012-10-23,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,23,10,2012,Middle,Gen X,2,1071,23,0
3749,Undergraduate,Married,73926.0,2013-03-02,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,2,3,2013,Middle,Gen X,2,1580,23,0
8523,Undergraduate,Married,19329.0,2013-12-14,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,14,12,2013,Low,Gen X,3,60,7,0
310,Postgraduate,Married,61872.0,2013-12-13,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,13,12,2013,Middle,Gen X,3,573,17,0
8629,Undergraduate,Unmarried,46984.0,2013-03-26,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,26,3,2013,Middle,Baby Boomer,3,41,4,0
236,Undergraduate,Married,34838.0,2013-01-19,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,19,1,2013,Low,Baby Boomer,4,170,7,0
9930,Postgraduate,Unmarried,82716.0,2013-11-05,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,5,11,2013,High,Pre Baby Boomer,1,1167,27,0
3483,Undergraduate,Married,48192.0,2013-04-06,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,6,4,2013,Middle,Baby Boomer,2,1526,22,4
4599,Postgraduate,Married,49681.0,2013-11-04,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,4,11,2013,Middle,Gen X,4,458,15,0
7326,Postgraduate,Married,56850.0,2014-03-23,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,23,3,2014,Middle,Gen X,3,63,5,0
7352,Undergraduate,Married,55267.0,2013-10-21,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,21,10,2013,Middle,Baby Boomer,3,405,13,0
2350,Undergraduate,Married,59666.0,2013-03-22,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,22,3,2013,Middle,Gen X,4,1027,13,1
9145,Undergraduate,Unmarried,72504.0,2013-04-06,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,6,4,2013,Middle,Gen X,2,1478,20,0
2964,Undergraduate,Married,26872.0,2013-10-16,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,16,10,2013,Low,Millennial,2,72,4,0
5585,Undergraduate,Unmarried,21359.0,2013-04-20,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,20,4,2013,Low,Gen X,2,48,5,1
9687,Undergraduate,Unmarried,73170.0,2014-05-31,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,31,5,2014,Middle,Gen X,1,726,15,0
3732,Postgraduate,Married,52750.0,2013-02-04,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,4,2,2013,Middle,Baby Boomer,3,860,21,0
6303,Postgraduate,Married,91820.0,2013-11-23,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,23,11,2013,High,Millennial,2,1497,22,0
11176,Postgraduate,Married,65968.0,2014-05-12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,12,5,2014,Middle,Gen X,3,495,16,0
2986,Undergraduate,Married,30772.0,2014-03-12,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,12,3,2014,Low,Gen X,4,20,3,0
7462,Undergraduate,Unmarried,22507.0,2012-11-24,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,24,11,2012,Low,Baby Boomer,1,570,16,0
3900,Undergraduate,Married,65685.0,2014-03-29,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,29,3,2014,Middle,Gen X,3,769,20,0
7034,Postgraduate,Married,25804.0,2013-09-01,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,1,9,2013,Low,Gen X,3,55,5,0
9493,Postgraduate,Unmarried,76412.0,2013-05-05,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,5,5,2013,Middle,Gen X,1,1808,17,3
1143,Undergraduate,Married,22063.0,2013-08-08,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,8,8,2013,Low,Gen X,3,55,5,0
1,Undergraduate,Unmarried,57091.0,2014-06-15,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,15,6,2014,Middle,Baby Boomer,1,577,17,2
3855,Undergraduate,Married,22419.0,2013-04-18,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,18,4,2013,Low,Baby Boomer,2,162,7,0
5536,Undergraduate,Married,87771.0,2013-05-22,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,22,5,2013,High,Baby Boomer,3,1957,19,5
5989,Postgraduate,Unmarried,78353.0,2013-04-16,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,16,4,2013,Middle,Baby Boomer,2,1576,23,0
9499,Undergraduate,Married,93404.0,2013-05-07,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,7,5,2013,High,Baby Boomer,5,1616,14,2
6768,Undergraduate,Unmarried,37859.0,2013-01-12,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,12,1,2013,Low,Baby Boomer,4,36,4,0
2150,Postgraduate,Unmarried,80995.0,2013-05-11,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,11,5,2013,High,Baby Boomer,2,1482,21,0
6646,Undergraduate,Married,16529.0,2014-03-01,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,1,3,2014,Low,Millennial,3,22,4,0
4887,Postgraduate,Unmarried,55412.0,2013-11-22,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,22,11,2013,Middle,Gen X,3,63,5,0
8560,Undergraduate,Unmarried,48789.0,2012-09-10,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,10,9,2012,Middle,Millennial,1,680,17,0
3321,Postgraduate,Married,56575.0,2013-05-05,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,5,5,2013,Middle,Gen X,4,542,17,0
11003,Postgraduate,Married,25130.0,2013-10-02,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,2,10,2013,Low,Gen X,3,50,5,0
10402,Undergraduate,Married,35441.0,2013-02-14,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,14,2,2013,Low,Gen X,4,39,4,0
9904,Undergraduate,Married,71391.0,2013-03-29,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,29,3,2013,Middle,Baby Boomer,3,1043,23,0
6141,Postgraduate,Unmarried,49494.0,2013-04-25,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,25,4,2013,Middle,Gen X,2,385,12,0
5687,Undergraduate,Unmarried,81702.0,2012-09-23,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,23,9,2012,High,Gen X,1,1633,26,0
10856,Postgraduate,Unmarried,45889.0,2013-07-02,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,2,7,2013,Middle,Gen X,2,46,4,0
5121,Undergraduate,Unmarried,56628.0,2014-03-21,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,21,3,2014,Middle,Gen X,2,761,18,1
4186,Undergraduate,Married,34026.0,2013-08-05,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,5,8,2013,Low,Baby Boomer,4,76,6,0
368,Undergraduate,Married,40049.0,2012-11-29,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,29,11,2012,Middle,Gen X,3,290,11,0
3312,Undergraduate,Unmarried,34176.0,2014-05-12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,12,5,2014,Low,Millennial,2,89,7,0
11121,Undergraduate,Married,19419.0,2012-11-10,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,10,11,2012,Low,Millennial,3,70,7,0
5332,Postgraduate,Married,82504.0,2013-07-27,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,27,7,2013,High,Baby Boomer,2,1066,16,0
5848,Undergraduate,Married,81205.0,2014-01-13,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,13,1,2014,High,Gen X,2,2009,18,4
10343,Postgraduate,Unmarried,61618.0,2012-09-29,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,29,9,2012,Middle,Millennial,1,1345,17,0
5935,Postgraduate,Unmarried,55284.0,2012-12-24,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,24,12,2012,Middle,Baby Boomer,2,764,20,0
2895,Undergraduate,Unmarried,49980.0,2013-10-23,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,23,10,2013,Middle,Baby Boomer,2,195,9,0
10262,Undergraduate,Married,15072.0,2013-05-10,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,10,5,2013,Low,Gen X,4,53,7,0
7848,Undergraduate,Unmarried,49166.0,2013-06-13,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,13,6,2013,Middle,Gen X,2,368,11,0
9477,Postgraduate,Married,65324.0,2014-01-11,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,11,1,2014,Middle,Baby Boomer,3,544,17,0
4856,Postgraduate,Married,82347.0,2012-11-06,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,6,11,2012,High,Baby Boomer,2,1853,24,2
7186,Postgraduate,Married,30843.0,2014-05-26,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,26,5,2014,Low,Gen X,4,35,4,1
5794,Postgraduate,Married,46374.0,2014-03-17,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,17,3,2014,Middle,Gen X,3,446,15,3
1456,Undergraduate,Unmarried,60474.0,2013-04-01,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1,4,2013,Middle,Gen X,2,1180,24,0
4877,Postgraduate,Married,38576.0,2014-03-04,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,4,3,2014,Low,Gen X,3,41,4,0
425,Undergraduate,Married,55357.0,2013-02-19,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,19,2,2013,Middle,Millennial,4,727,19,0
3007,Undergraduate,Married,37758.0,2012-10-04,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,4,10,2012,Low,Gen X,4,40,4,0
1031,Postgraduate,Married,85710.0,2013-05-05,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,5,5,2013,High,Millennial,2,1062,25,1
4297,Undergraduate,Married,23228.0,2014-01-26,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,26,1,2014,Low,Gen X,3,40,5,0
807,Postgraduate,Married,44602.0,2014-02-15,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,15,2,2014,Middle,Gen X,4,292,11,0
9553,Undergraduate,Married,7500.0,2013-01-09,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,9,1,2013,Low,Millennial,2,15,3,0
4271,Postgraduate,Married,38683.0,2012-10-04,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,4,10,2012,Low,Millennial,3,341,11,0
4120,Postgraduate,Unmarried,49514.0,2013-12-17,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,17,12,2013,Middle,Gen X,2,369,11,0
2036,Postgraduate,Married,57906.0,2013-06-11,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,11,6,2013,Middle,Gen X,3,401,14,0
115,Postgraduate,Unmarried,43456.0,2013-03-26,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,26,3,2013,Middle,Gen X,2,393,14,0
4259,Postgraduate,Unmarried,19485.0,2013-09-24,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,24,9,2013,Low,Millennial,3,10,3,0
8687,Undergraduate,Married,53172.0,2013-05-06,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,6,5,2013,Middle,Gen X,3,486,13,0
2447,Undergraduate,Married,30545.0,2012-10-17,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,17,10,2012,Low,Gen X,3,69,5,0
10140,Postgraduate,Married,70123.0,2013-09-28,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,28,9,2013,Middle,Millennial,2,1727,16,2
9353,Undergraduate,Unmarried,62450.0,2014-01-06,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,6,1,2014,Middle,Baby Boomer,2,995,14,1
3623,Undergraduate,Married,21675.0,2014-06-11,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,11,6,2014,Low,Gen X,3,45,7,0
738,Postgraduate,Unmarried,42395.0,2014-04-04,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,4,4,2014,Middle,Millennial,3,182,8,0
7631,Postgraduate,Married,61346.0,2013-10-06,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,6,10,2013,Middle,Gen X,3,989,22,0
4789,Undergraduate,Married,80812.0,2013-09-17,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,17,9,2013,High,Baby Boomer,2,1677,17,3
773,Postgraduate,Unmarried,42835.0,2013-06-30,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,30,6,2013,Middle,Gen X,3,595,16,0
10602,Undergraduate,Married,39922.0,2013-02-14,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,14,2,2013,Low,Millennial,3,156,7,0
1446,Postgraduate,Unmarried,86424.0,2014-04-05,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,5,4,2014,High,Baby Boomer,1,1226,27,0
